,y,x,Oblast,ADMIN_2,ADMIN_3,type_tg,type_np,Settlement,Address,zaryad,type,new_id,pidzariadk,primitka
0,50.22387258,30.262417,Київська,Фастівський,Глевахівська,селищна територіальна громада,село,Путрівка,а/д Київ-Одеса 34 км,так,АЗК,4de1101b,Підзарядка гаджетів,ПН (бізнес) від ОДА на карту
1,49.92044536,30.19131731,Київська,Білоцерківський,Гребінківська,селищна територіальна громада,село,Дослідницьке,а/д Київ-Одеса 69 км+300 м,так,АЗК,63e68796,Підзарядка гаджетів,ПН (бізнес) від ОДА на карту
2,49.92044842,30.19105518,Київська,Білоцерківський,Гребінківська,селищна територіальна громада,село,Соколівка,а/д Київ-Одеса 69 км+900 м,так,АЗК,66fc5ab7,Підзарядка гаджетів,ПН (бізнес) від ОДА на карту
3,49.80482682,30.11973133,Київська,Білоцерківський,Білоцерківська,міська територіальна громада,місто,Біла Церква,вул. Першотравнева 10/28,так,АЗК,72ee844a,Підзарядка гаджетів,ПН (бізнес) від ОДА на карту
4,51.19995332,23.87400789,Волинська,Ковельський,Вишнівська,сільська територіальна громада,село,Римачі,вул. Дорожна 1 1,так,АЗК,AZS0110,Підзарядка гаджетів,ПН (бізнес) на карту
5,51.199472,23.8760769,Волинська,Ковельський,Вишнівська,сільська територіальна громада,село,Римачі,вул. Дорожна 2,так,АЗК,AZS0118,Підзарядка гаджетів,ПН (бізнес) на карту
6,49.3918419,27.8513539,Вінницька,Вінницький,Літинська,селищна територіальна громада,село,Дяківці,вул. Центральна 53,так,АЗК,AZS0168,Підзарядка гаджетів,ПН (бізнес) на карту
7,50.75620772,25.47598507,Волинська,Луцький,Підгайцівська,сільська територіальна громада,село,Піддубці,вул. Київська 115,так,АЗК,AZS0196,Підзарядка гаджетів,ПН (бізнес) на карту
8,49.225667,28.429265,Вінницька,Вінницький,Вінницька,міська територіальна громада, ,Вінниця,вул. Келецька  52-А,так,АЗК,AZS0224,Підзарядка гаджетів,ПН (бізнес) на карту
9,50.7811092,25.7552728,Волинська,Луцький,Олицька,селищна територіальна громада,село,Дерно,вул. Жовтнева 16В,так,АЗК,AZS0242,Підзарядка гаджетів,ПН (бізнес) на карту
10,50.86509031,24.18306344,Волинська,Володимир-Волинський,Устилузька,міська територіальна громада, ,Устилуг,вул. Володимирська 1Е,так,АЗК,AZS0259,Підзарядка гаджетів,ПН (бізнес) на карту
11,50.9356315,24.34251,Волинська,Володимир-Волинський,Оваднівська,сільська територіальна громада,село,Верба,вул. Ковельська 22А,так,АЗК,AZS0263,Підзарядка гаджетів,ПН (бізнес) на карту
12,50.75285902,24.1830389,Волинська,Володимир-Волинський,Нововолинська,міська територіальна громада, ,Нововолинськ,вул. Луцька 28а,так,АЗК,AZS0271,Підзарядка гаджетів,ПН (бізнес) на карту
13,49.2857398,28.4658313,Вінницька,Вінницький,Стрижавська,селищна територіальна громада, ,Вінниця,вул. Львівське шосе 9,так,АЗК,AZS0281,Підзарядка гаджетів,ПН (бізнес) на карту
14,49.330715,28.724871,Вінницька,Вінницький,Турбівська,селищна територіальна громада, ,Турбів,вул. Миру 49 А,так,АЗК,AZS0358,Підзарядка гаджетів,ПН (бізнес) на карту
15,49.189781,29.508375,Вінницька,Вінницький,Оратівська,селищна територіальна громада, ,Оратів,вул. Героїв Майдану 2 А,так,АЗК,AZS0398,Підзарядка гаджетів,ПН (бізнес) на карту
16,49.211746,28.426079,Вінницька,Вінницький,Вінницька,міська територіальна громада, ,Вінниця,вул. Пирогова 141 А,так,АЗК,AZS0414,Підзарядка гаджетів,ПН (бізнес) на карту
17,48.503092,29.230456,Вінницька,Гайсинський,Тростянецька,селищна територіальна громада, ,Тростянець,вул. Соборна 121 А,так,АЗК,AZS0420,Підзарядка гаджетів,ПН (бізнес) на карту
18,49.238232,28.40028,Вінницька,Вінницький,Вінницька,міська територіальна громада, ,Вінниця,Хмельницьке шосе 107 В,так,АЗК,AZS0426,Підзарядка гаджетів,ПН (бізнес) на карту
19,48.376335,29.560862,Вінницька,Гайсинський,Бершадська,міська територіальна громада, ,Бершадь,вул. Покровська 227,так,АЗК,AZS0457,Підзарядка гаджетів,ПН (бізнес) на карту
20,48.80828,29.418962,Вінницька,Гайсинський,Гайсинська,міська територіальна громада, ,Гайсин,вул. 1-го Травня 130,так,АЗК,AZS0470,Підзарядка гаджетів,ПН (бізнес) на карту
21,49.2298530477,29.0699815363,Вінницька,Вінницький,Липовецька,міська територіальна громада, ,Липовець,вул. Героїв Майдану 57,так,АЗК,AZS0497,Підзарядка гаджетів,ПН (бізнес) на карту
22,48.477516,27.770111,Вінницька,Могилів-Подільський,Могилів-Подільська,міська територіальна громада,село,Немія,вул. Лісова 41,так,АЗК,AZS0511,Підзарядка гаджетів,ПН (бізнес) на карту
23,49.231018,28.503733,Вінницька,Вінницький,Вінницька,міська територіальна громада, ,Вінниця,вул. Привокзальна 17,так,АЗК,AZS0532,Підзарядка гаджетів,ПН (бізнес) на карту
24,49.232395,28.425997,Вінницька,Вінницький,Вінницька,міська територіальна громада, ,Вінниця,вул. 600-річчя 5,так,АЗК,AZS0553,Підзарядка гаджетів,ПН (бізнес) на карту
25,49.215348,28.580267,Вінницька,Вінницький,Вінницька,міська територіальна громада,село,Писарівка,а/ш Львів-Кіровоград-Знам'янка  377км+600м,так,АЗК,AZS0573,Підзарядка гаджетів,ПН (бізнес) на карту
26,49.10976,28.700977,Вінницька,Вінницький,Вороновицька,селищна територіальна громада, ,Вороновиця,а/ш Львів-Кіровоград-Знам’янка 136км+300м,так,АЗК,AZS0574,Підзарядка гаджетів,ПН (бізнес) на карту
27,49.338898,28.063803,Вінницька,Вінницький,Літинська,селищна територіальна громада,село,Сосни,а/ш Львів-Кіровоград-Знам’янка 328км (ліворуч),так,АЗК,AZS0575,Підзарядка гаджетів,ПН (бізнес) на карту
28,49.02752,28.044646,Вінницька,Жмеринський,Жмеринська,міська територіальна громада,село,Коростівці,вул. Шевченка 1а,так,АЗК,AZS0631,Підзарядка гаджетів,ПН (бізнес) на карту
29,49.23975,28.399767,Вінницька,Вінницький,Якушинецька,сільська територіальна громада,село,Зарванці,вул. Молодіжна 29,так,АЗК,AZS0632,Підзарядка гаджетів,ПН (бізнес) на карту
30,49.735758,28.67997,Вінницька,Хмільницький,Махнівська,сільська територіальна громада,село,Комсомольське,вул. Київська 135,так,АЗК,AZS0633,Підзарядка гаджетів,ПН (бізнес) на карту
31,49.2231,28.552617,Вінницька,Вінницький,Вінницька,міська територіальна громада,село,Вінницькі Хутори,вул. Немирівське шосе 92-А,так,АЗК,AZS0634,Підзарядка гаджетів,ПН (бізнес) на карту
32,49.252197,28.474706,Вінницька,Вінницький,Вінницька,міська територіальна громада,місто,Вінниця,вул. Київська 76,так,АЗК,AZS0636,Підзарядка гаджетів,ПН (бізнес) на карту
33,49.231225,28.405601,Вінницька,Вінницький,Вінницька,міська територіальна громада,місто,Вінниця,вул. Порика Василя 28,так,АЗК,AZS0638,Підзарядка гаджетів,ПН (бізнес) на карту
34,48.977428,28.84499,Вінницька,Вінницький,Немирівська,міська територіальна громада,місто,Немирів,вул. Гайсинське шосе  4,так,АЗК,AZS0639,Підзарядка гаджетів,ПН (бізнес) на карту
35,48.452901,27.791934,Вінницька,Могилів-Подільський,Могилів-Подільська,міська територіальна громада,місто,Могилів-Подільський,вул. Пушкінська 74а,так,АЗК,AZS0640,Підзарядка гаджетів,ПН (бізнес) на карту
36,50.744209,25.385671,Волинська,Луцький,Луцька,міська територіальна громада, ,Луцьк,вул. Рівненська 98,так,АЗК,AZS0189,Підзарядка гаджетів,ПН (бізнес) на карту
37,51.204898,23.918262,Волинська,Ковельський,Любомльська,міська територіальна громада, ,Любомль,а/ш Київ-Ковель-Ягодин 497 км 300 м,так,АЗК,AZS0321,Підзарядка гаджетів,ПН (бізнес) на карту
38,50.744671,25.393234,Волинська,Луцький,Підгайцівська,сільська територіальна громада,село,Струмівка,вул. Рівненська  2 А,так,АЗК,AZS0447,Підзарядка гаджетів,ПН (бізнес) на карту
39,51.203011,24.054586,Волинська,Ковельський,Вишнівська,сільська територіальна громада,село,Вишнів,вул. Київська 30,так,АЗК,AZS0520,Підзарядка гаджетів,ПН (бізнес) на карту
40,51.201988,24.054459,Волинська,Ковельський,Вишнівська,сільська територіальна громада,село,Вишнів,вул. Київська 20,так,АЗК,AZS0529,Підзарядка гаджетів,ПН (бізнес) на карту
41,50.7555173172,25.3538917982,Волинська,Луцький,Луцька,міська територіальна громада, ,Луцьк,вул. Карпенка-Карого 5,так,АЗК,AZS0559,Підзарядка гаджетів,ПН (бізнес) на карту
42,50.714043,24.162712,Волинська,Володимир-Волинський,Нововолинська,міська територіальна громада, ,Нововолинськ,вул. Чехова 2,так,АЗК,AZS0568,Підзарядка гаджетів,ПН (бізнес) на карту
43,51.2024,24.04558,Волинська,Ковельський,Вишнівська,сільська територіальна громада,село,Вишнiв,вул. Київська 4,так,АЗК,AZS0609,Підзарядка гаджетів,ПН (бізнес) на карту
44,51.66155,24.53333,Волинська,Ковельський,Ратнівська,селищна територіальна громада, ,Ратне,вул. Центральна 1а,так,АЗК,AZS0613,Підзарядка гаджетів,ПН (бізнес) на карту
45,51.19609,23.84888,Волинська,Ковельський,Рівненська,сільська територіальна громада,село,Старовойтове,вул. Прикордонників 34,так,АЗК,AZS0614,Підзарядка гаджетів,ПН (бізнес) на карту
46,51.19676,23.84883,Волинська,Ковельський,Рівненська,сільська територіальна громада,село,Старовойтове,вул. Прикордонників 35,так,АЗК,AZS0615,Підзарядка гаджетів,ПН (бізнес) на карту
47,50.7386,25.4263,Волинська,Луцький,Підгайцівська,сільська територіальна громада,село,Струмiвка,вул. Рівненська 120а,так,АЗК,AZS0616,Підзарядка гаджетів,ПН (бізнес) на карту
48,50.770008,25.856558,Волинська,Луцький,Олицька,селищна територіальна громада,село,Кадище,вул. Миру 1,так,АЗК,AZS0618,Підзарядка гаджетів,ПН (бізнес) на карту
49,50.825736,24.362563,Волинська,Володимир-Волинський,Володимир-Волинська,міська територіальна громада,місто,Володимир-Волинський,вул. Луцька 192,так,АЗК,AZS0619,Підзарядка гаджетів,ПН (бізнес) на карту
50,50.856653,24.28746,Волинська,Володимир-Волинський,Володимир-Волинська,міська територіальна громада,місто,Володимир-Волинський,вул. Устилузька 140,так,АЗК,AZS0620,Підзарядка гаджетів,ПН (бізнес) на карту
51,50.501921,24.762998,Волинська,Луцький,Горохівська,міська територіальна громада,місто,Горохiв,вул. Луцька 47,так,АЗК,AZS0621,Підзарядка гаджетів,ПН (бізнес) на карту
52,51.20106,24.672256,Волинська,Ковельський,Ковельська,міська територіальна громада,місто,Ковель,вул. Варшавська  3б,так,АЗК,AZS0623,Підзарядка гаджетів,ПН (бізнес) на карту
53,50.765906,25.37655,Волинська,Луцький,Підгайцівська,сільська територіальна громада,село,Липини,вул. Відродження 40,так,АЗК,AZS0625,Підзарядка гаджетів,ПН (бізнес) на карту
54,50.744898,25.270866,Волинська,Луцький,Луцька,міська територіальна громада,село,Великий Омеляник,вул. Володимирська 1а,так,АЗК,AZS0626,Підзарядка гаджетів,ПН (бізнес) на карту
55,50.74264,25.36032,Волинська,Луцький,Луцька,міська територіальна громада,місто,Луцьк,вул. Рівненська 22,так,АЗК,AZS0627,Підзарядка гаджетів,ПН (бізнес) на карту
56,50.75638,25.3584,Волинська,Луцький,Луцька,міська територіальна громада,місто,Луцьк,пропект Соборності  45,так,АЗК,AZS0629,Підзарядка гаджетів,ПН (бізнес) на карту
57,51.765335,25.495337,Волинська,Камінь-Каширський,Любешівська,селищна територіальна громада, ,Любешiв,вул. Незалежності 2,так,АЗК,AZS0630,Підзарядка гаджетів,ПН (бізнес) на карту
58,48.420441,35.015855,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Шинна 14,так,АЗК,AZS0018,Підзарядка гаджетів,ПН (бізнес) на карту
59,48.43129586,34.9465071,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,Криворізьке шосе 29,так,АЗК,AZS0149,Підзарядка гаджетів,ПН (бізнес) на карту
60,48.5632682,35.0992565,Дніпропетровська,Дніпровський,Слобожанська,селищна територіальна громада, ,Слобожанське,вул. Нова 60,так,АЗК,AZS0174,Підзарядка гаджетів,ПН (бізнес) на карту
61,48.5613995,35.0991352,Дніпропетровська,Дніпровський,Слобожанська,селищна територіальна громада, ,Слобожанське,вул. Нова 61,так,АЗК,AZS0177,Підзарядка гаджетів,ПН (бізнес) на карту
62,48.561851,34.8933846,Дніпропетровська,Дніпровський,Обухівська,селищна територіальна громада, ,Обухівка,вул. Солідарності 542,так,АЗК,AZS0207,Підзарядка гаджетів,ПН (бізнес) на карту
63,48.5676914,34.8773476,Дніпропетровська,Дніпровський,Обухівська,селищна територіальна громада, ,Обухівка,вул. Солідарності 565,так,АЗК,AZS0208,Підзарядка гаджетів,ПН (бізнес) на карту
64,48.7714944,35.2756487,Дніпропетровська,Новомосковський,Губиниська,селищна територіальна громада, ,с/р Вільненська,а/д обхід м Новомосковськ  23км+600м,так,АЗК,AZS0218,Підзарядка гаджетів,ПН (бізнес) на карту
65,48.497575,35.069263,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,проспект Слобожанський  29-А,так,АЗК,AZS0219,Підзарядка гаджетів,ПН (бізнес) на карту
66,48.7641565,35.2703165,Дніпропетровська,Новомосковський,Губиниська,селищна територіальна громада, ,Новомосковськ,а/д 22км+300 обхід 22км+300,так,АЗК,AZS0264,Підзарядка гаджетів,ПН (бізнес) на карту
67,48.37898889,34.74539167,Дніпропетровська,Дніпровський,Миколаївська,сільська територіальна громада,село,Долинське,вул. Кооперативна 2а,так,АЗК,AZS0272,Підзарядка гаджетів,ПН (бізнес) на карту
68,48.3538992,35.0231634,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада, ,Новоалександрівська с/р,а/д Бориспіль-Дніпр -Зап 417км+600м,так,АЗК,AZS0284,Підзарядка гаджетів,ПН (бізнес) на карту
69,48.3094536,34.4227595,Дніпропетровська,Кам’янський,Криничанська,селищна територіальна громада, ,с/р Криничанська,автошлях Луганськ-Ізварине  440 км,так,АЗК,AZS0285,Підзарядка гаджетів,ПН (бізнес) на карту
70,48.4961595,35.9433449,Дніпропетровська,Павлоградський,Павлоградська,міська територіальна громада, ,Павлоград,вул.  Дніпровська 573 А,так,АЗК,AZS0294,Підзарядка гаджетів,ПН (бізнес) на карту
71,48.38985827,35.03589353,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада,село,Дослідне,вул. Наукова 69а,так,АЗК,AZS0301,Підзарядка гаджетів,ПН (бізнес) на карту
72,48.587642,35.148777,Дніпропетровська,Новомосковський,Губиниська,селищна територіальна громада, ,с/р Мар'янівська,а/ш М-04 Знам'янка-Луганськ-Ізварине 228 км 99 м (праворуч),так,АЗК,AZS0319,Підзарядка гаджетів,ПН (бізнес) на карту
73,48.514629,35.053445,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Калинова 87 Л,так,АЗК,AZS0348,Підзарядка гаджетів,ПН (бізнес) на карту
74,48.5185,34.591714,Дніпропетровська,Кам’янський,Кам’янська,міська територіальна громада, ,Кам'янське,проспект Аношкіна 8 А,так,АЗК,AZS0349,Підзарядка гаджетів,ПН (бізнес) на карту
75,47.888706,33.373837,Дніпропетровська,Криворізький,Криворізька,міська територіальна громада, ,Кривий Ріг,вул. Пісочна 7 А,так,АЗК,AZS0353,Підзарядка гаджетів,ПН (бізнес) на карту
76,48.501827,35.080172,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Каштанова 4 К,так,АЗК,AZS0363,Підзарядка гаджетів,ПН (бізнес) на карту
77,47.945068,33.316814,Дніпропетровська,Криворізький,Лозуватська,сільська територіальна громада,село,Вільне,Кіровоградське шосе 4 А,так,АЗК,AZS0366,Підзарядка гаджетів,ПН (бізнес) на карту
78,48.411601,35.039667,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Космічна 32 Б,так,АЗК,AZS0369,Підзарядка гаджетів,ПН (бізнес) на карту
79,48.399406,35.02686,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Панікахи 31 Г,так,АЗК,AZS0372,Підзарядка гаджетів,ПН (бізнес) на карту
80,48.451464,35.076982,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Набережна Перемоги 3 М,так,АЗК,AZS0374,Підзарядка гаджетів,ПН (бізнес) на карту
81,47.954128,33.622787,Дніпропетровська,Криворізький,Новопільська,сільська територіальна громада,село,Широке,вул. Степова 3 А,так,АЗК,AZS0376,Підзарядка гаджетів,ПН (бізнес) на карту
82,48.486156,35.062872,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Любарського 2 М,так,АЗК,AZS0391,Підзарядка гаджетів,ПН (бізнес) на карту
83,47.928824,33.38905,Дніпропетровська,Криворізький,Криворізька,міська територіальна громада, ,Кривий Ріг,вул. Волгоградська 15 А,так,АЗК,AZS0411,Підзарядка гаджетів,ПН (бізнес) на карту
84,48.52209,35.036852,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Марії Лисиченко 12 Б,так,АЗК,AZS0421,Підзарядка гаджетів,ПН (бізнес) на карту
85,48.519779,34.989295,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,Полтавське шосе 11 К,так,АЗК,AZS0424,Підзарядка гаджетів,ПН (бізнес) на карту
86,48.360481,35.027386,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада, ,с/р Новоолександрівська,а/д Бориспіль-Дніпропетровськ-Запоріжжя 417км+680м,так,АЗК,AZS0452,Підзарядка гаджетів,ПН (бізнес) на карту
87,48.523124,35.871511,Дніпропетровська,Павлоградський,Павлоградська,міська територіальна громада, ,Павлоград,вул. Дніпровська 156,так,АЗК,AZS0465,Підзарядка гаджетів,ПН (бізнес) на карту
88,48.001976,33.483463,Дніпропетровська,Криворізький,Криворізька,міська територіальна громада, ,Кривий Ріг,мікрорайон 5-й Зарічний 97,так,АЗК,AZS0479,Підзарядка гаджетів,ПН (бізнес) на карту
89,48.454806,35.003711,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,Дніпро,вул. Робоча 84,так,АЗК,AZS0485,Підзарядка гаджетів,ПН (бізнес) на карту
90,47.811932,33.511497,Дніпропетровська,Криворізький,Новопільська,сільська територіальна громада, ,Радушне,вул. Нікопольська 56,так,АЗК,AZS0498,Підзарядка гаджетів,ПН (бізнес) на карту
91,47.925529,33.429245,Дніпропетровська,Криворізький,Криворізька,міська територіальна громада, ,Кривий Ріг,Нікопольське шосе 22,так,АЗК,AZS0526,Підзарядка гаджетів,ПН (бізнес) на карту
92,48.360587,35.02671,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада, ,с/р Новоолександрівська,а/д Бориспіль-Дніпропетровськ-Запоріжжя 417км+540м,так,АЗК,AZS0585,Підзарядка гаджетів,ПН (бізнес) на карту
93,48.548346,35.073624,Дніпропетровська,Дніпровський,Слобожанська,селищна територіальна громада, ,с/р Слобожанська,а/д Знам'янка-Луганськ-Ізварине 222-ий км,так,АЗК,AZS0586,Підзарядка гаджетів,ПН (бізнес) на карту
94,48.581909,35.129894,Дніпропетровська,Дніпровський,Підгородненська,міська територіальна громада, ,Підгородне,а/д Знам'янка-Луганськ-Ізварине  227км+580м,так,АЗК,AZS0588,Підзарядка гаджетів,ПН (бізнес) на карту
95,48.430801,34.944533,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада, ,с/р Новоолександрівська,а/д М-04 Знам'янка-Луганськ-Ізварине 194км+517м-194км+642м (ліворуч),так,АЗК,AZS0589,Підзарядка гаджетів,ПН (бізнес) на карту
96,48.425758,34.938407,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада, ,с/р Новоолександрівська,а/д М-04 Знам'янка-Луганськ-Ізварино 193км-194км (праворуч)  комплекс будівель та споруд №8,так,АЗК,AZS0590,Підзарядка гаджетів,ПН (бізнес) на карту
97,48.42678,34.938797,Дніпропетровська,Дніпровський,Новоолександрівська,сільська територіальна громада,село,Дороге,вул. Миколаївська 191а,так,АЗК,AZS0641,Підзарядка гаджетів,ПН (бізнес) на карту
98,48.547436,35.072044,Дніпропетровська,Дніпровський,Слобожанська,селищна територіальна громада, ,с/р Ювілейна,комплекс будівель та споруд,так,АЗК,AZS0646,Підзарядка гаджетів,ПН (бізнес) на карту
99,48.449967,35.076442,Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада,місто,Дніпро,вул. Набережна Перемоги 5А,так,АЗК,AZS0650,Підзарядка гаджетів,ПН (бізнес) на карту
100,48.573001,34.588179,Дніпропетровська,Дніпровський,Петриківська,селищна територіальна громада, ,Курилівка,вул. Зоряна 1б,так,АЗК,AZS0651,Підзарядка гаджетів,ПН (бізнес) на карту
101,49.7739,24.011554,Львівська,"Пустомитівський р-н,", , ,село,Сокільники,вул. Стрийська 30,так,Магазин,2a343bb0,Підзарядка гаджетів,ПН (бізнес магазини) на карту
102,50.266916,28.687204,Житомирська, , , ,місто,Житомир,вул. Київська 77,так,Магазин,ea5fb48e,Підзарядка гаджетів,ПН (бізнес магазини) на карту
103,50.505729,30.474077,Київська, , , ,місто,Київ,вул. Лугова будинок 12,так,Магазин,e1f22d56,Підзарядка гаджетів,ПН (бізнес магазини) на карту
104,50.274367,28.672013,Житомирська,Житомирський,Житомирська, ,місто,Житомир,поспект Незалежності 55-В,так,Магазин,SHOP0274,Підзарядка гаджетів,ПН (бізнес магазини) на карту
105,47.793344,35.237921,Запорізька,Запорізький,Запорізька, ,місто,Запоріжжя,Оріхівське Шосе 7-А,так,Магазин,SHOP0273,Підзарядка гаджетів,ПН (бізнес магазини) на карту
106,49.236674,28.398866,Вінницька,Вінницький,Якушинецька, ,село,Зарванці,вул. Хмельницьке Шосе,так,Магазин,SHOP0272,Підзарядка гаджетів,ПН (бізнес магазини) на карту
107,49.5300484179,25.609348471,Тернопільська,Тернопільський,Тернопільська, ,місто,Тернопіль,вул. Об'їзна 32,так,Магазин,SHOP0271,Підзарядка гаджетів,ПН (бізнес магазини) на карту
108,50.623549,26.202199,Рівненська,Рівненський,Рівненська, ,місто,Рівне,вул. Макарова 21,так,Магазин,SHOP0270,Підзарядка гаджетів,ПН (бізнес магазини) на карту
109,49.564335,34.482807,Полтавська,Полтавський,Полтавська, ,село,Супрунівка,вул. Київське Шосе 1-A,так,Магазин,SHOP0269,Підзарядка гаджетів,ПН (бізнес магазини) на карту
110,46.557314,30.767659,Одеська,Одеський,Одеська, ,місто,Одеса,вул. Миколаївська дорога 307/1,так,Магазин,SHOP0268,Підзарядка гаджетів,ПН (бізнес магазини) на карту
111,46.386257,30.706202,Одеська,Одеський,Таїровська, ,село,Лиманка,поспект Небесної Сотні 101,так,Магазин,SHOP0267,Підзарядка гаджетів,ПН (бізнес магазини) на карту
112,46.448401,30.661308,Одеська,Одеський,Одеська, ,місто,Одеса,вул. Аеропортівська 29,так,Магазин,SHOP0266,Підзарядка гаджетів,ПН (бізнес магазини) на карту
113,49.81338,24.073694,Львівська,Львівський,Львівська, ,місто,Львів,вул. Джорджа Вашингтона 8г,так,Магазин,SHOP0265,Підзарядка гаджетів,ПН (бізнес магазини) на карту
114,49.823491,23.916074,Львівська,Львівський,Львівська, ,місто,Львів,вул. Городоцька 300,так,Магазин,SHOP0264,Підзарядка гаджетів,ПН (бізнес магазини) на карту
115,47.930828,33.422583,Дніпропетровська,Криворізький,Криворізька, ,місто,Кривий Ріг,вул. Бикова 31,так,Магазин,SHOP0263,Підзарядка гаджетів,ПН (бізнес магазини) на карту
116,50.511404,30.624001,Київ, , , ,місто,Київ,вул. Сержа Лифаря 2-а,так,Магазин,SHOP0262,Підзарядка гаджетів,ПН (бізнес магазини) на карту
117,50.378983,30.442495,Київ, , , ,місто,Київ,Кільцева дорога 1-в,так,Магазин,SHOP0261,Підзарядка гаджетів,ПН (бізнес магазини) на карту
118,50.390466,30.641329,Київ, , , ,місто,Київ,поспект Григоренка 43,так,Магазин,SHOP0260,Підзарядка гаджетів,ПН (бізнес магазини) на карту
119,50.486751,30.51693,Київ, , , ,місто,Київ,поспект Степана Бандери 26-в,так,Магазин,SHOP0259,Підзарядка гаджетів,ПН (бізнес магазини) на карту
120,48.944335,24.741024,Івано-Франківська,Івано-Франківський,Івано-Франківська, ,село,Івано-Франківськ,вул. Вовчинецька 225-М,так,Магазин,SHOP0258,Підзарядка гаджетів,ПН (бізнес магазини) на карту
121,48.400018,35.039392,Дніпропетровська,Дніпровський,Дніпровська, ,місто,Дніпро,Запорізьке шосе 63,так,Магазин,SHOP0257,Підзарядка гаджетів,ПН (бізнес магазини) на карту
122,48.55524,35.092937,Дніпропетровська,Дніпровський,Підгородненська, ,селище міського типу,Слобожанське,вул. Каштанова 1,так,Магазин,SHOP0256,Підзарядка гаджетів,ПН (бізнес магазини) на карту
123,48.320354,25.904354,Чернівецька,Чернівецький,Чернівецька, ,місто,Чернівці,вул. О Вільшини 1-д,так,Магазин,SHOP0255,Підзарядка гаджетів,ПН (бізнес магазини) на карту
124,51.501407,31.262067,Чернігівська,Чернігівський,Чернігівська, ,місто,Чернігів,вул. Старобілоуська 77,так,Магазин,SHOP0254,Підзарядка гаджетів,ПН (бізнес магазини) на карту
125,50.742578,25.380745,Волинська,Луцький,Луцька, ,місто,Луцьк,вул. Електроапаратна 3,так,Магазин,SHOP0253,Підзарядка гаджетів,ПН (бізнес магазини) на карту
126,50.471703,30.47874,Київ, , , ,місто,Київ,вул. Багговутівська вул. . 17-20,так,Магазин,SHOP0244,Підзарядка гаджетів,ПН (бізнес магазини) на карту
127,50.904819,34.819155,Сумська,Сумський,Сумська,міська територіальна громада, ,Суми,вул. Лушпи вул.  4/1,так,Магазин,SHOP0243,Підзарядка гаджетів,ПН (бізнес магазини) на карту
128,46.582807,30.801833,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Семена Палія вул.  125-Б,так,Магазин,SHOP0242,Підзарядка гаджетів,ПН (бізнес магазини) на карту
129,49.81968,23.988793,Львівська,Львівський,Львівська,міська територіальна громада, ,Львів,вул. Кульпарківська вул.  93А,так,Магазин,SHOP0241,Підзарядка гаджетів,ПН (бізнес магазини) на карту
130,49.807632,23.976486,Львівська,Львівський,Львівська,міська територіальна громада, ,Львів,вул. Кульпарківська вул.  226 А,так,Магазин,SHOP0240,Підзарядка гаджетів,ПН (бізнес магазини) на карту
131,50.34341976,30.54526327,Київ, , , ,місто,Київ,вул. Заболотного 37,так,Магазин,SHOP0239,Підзарядка гаджетів,ПН (бізнес магазини) на карту
132,49.10710499,33.4120036,Полтавська,Кременчуцький,Кременчуцька,міська територіальна громада, ,Кременчук,вул. Київська 66г,так,Магазин,SHOP0238,Підзарядка гаджетів,ПН (бізнес магазини) на карту
133,50.49123092,30.49504655,Київ, , , ,місто,Київ,проспект Московський 23,так,Магазин,SHOP0237,Підзарядка гаджетів,ПН (бізнес магазини) на карту
134,49.9918,36.2342,Харківська,Харківський,Харківська,міська територіальна громада, ,Харків,вул. Пушкінська вул.  2А,так,Магазин,SHOP0223,Підзарядка гаджетів,ПН (бізнес магазини) на карту
135,49.601287,34.531096,Полтавська,Полтавський,Полтавська,міська територіальна громада, ,Полтава,вул. Зеньківська вул.  6/1а,так,Магазин,SHOP0221,Підзарядка гаджетів,ПН (бізнес магазини) на карту
