,y,x,Oblast,ADMIN_2,ADMIN_3,type_tg,type_np,Settlement,Address,zaryad,type,new_id,pidzariadk,primitka
126,49.81297,24.03764,Львівська, , , , , ,"м.Львів, вул.Угорська, 8",ні,Аптека,FR00050,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
127,49.83494,24.00193,Львівська, , , , , ,"м.Львів, вул.Федьковича, 26",ні,Аптека,FR00051,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
128,49.84149,23.96371,Львівська, , , , , ,"м.Львів, вул.Широка, 87, ТЦ ВАМ",ні,Аптека,FR00052,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
129,49.83944,24.03327,Львівська, , , , , ,"м.Львів, пл.Соборна, 1",ні,Аптека,FR00053,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
130,49.798395,24.046948,Львівська, , , , , ,"м.Львів, просп.Червоної Калини, 36 ТЦ Шувар",ні,Аптека,FR00054,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
131,49.83641,24.03143,Львівська, , , , , ,"м.Львів, просп.Шевченка, 22",ні,Аптека,FR00055,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
132,49.52804,23.97588,Львівська, , , , , ,"м.Миколаїв, вул.Просвіти, 3",ні,Аптека,FR00056,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
133,49.154357,23.870993,Львівська, , , , , ,"м.Моршин, вул.Івана Франка, 29-Д",ні,Аптека,FR00057,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
134,48.443694,22.72384,Закарпатська, , , , , ,"м.Мукачево, вул.Габермана, 9/3",ні,Аптека,FR00058,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
135,50.332549,26.658625,Хмельницька, , , , , ,"м.Нетішин, просп.Незалежності, 5/2 панорама",ні,Аптека,FR00059,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
136,46.482003,30.739786,Одеська, , , , , ,"м.Одеса, вул.Рішельєвська, 11",ні,Аптека,FR00060,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
137,50.328051,26.525742,Рівненська, , , , , ,"м.Острог, вул.Мануїльського, 33",ні,Аптека,FR00061,"працює за відсутності електропостачання, не надають послуги з підзарядки гаджетів",Ритейл
